  Time                    Value
  0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
  0.500000000000000E-01   0.194540413444821E-04  -0.135379009363646E-12   0.288626148439369E-16   0.135397985120525E-12   0.194540413444914E-04  -0.277420035150864E-16   0.311519883488730E-16  -0.299770996586495E-16   0.758614026571202E-01
  0.100000000000000E+00   0.375951618115791E-04  -0.485396914016451E-12   0.315183136409181E-15   0.485436033945313E-12   0.375951618115758E-04  -0.313724900299244E-15   0.362808955171426E-15  -0.361428145948164E-15   0.150362052764087E+00
  0.150000000000000E+00   0.547799768849018E-04  -0.104827028176270E-11   0.324181457466440E-14   0.104833114251243E-11   0.547799768849066E-04  -0.324404559866244E-14   0.398117298846348E-14  -0.398355147948510E-14   0.223608000527911E+00
