  Time                    Value
  0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
  0.500000000000000E-01   0.826967520239322E-14   0.707790238670526E-14  -0.151131604586162E-12
  0.100000000000000E+00   0.167759507415144E-13   0.135676606702209E-13  -0.228885713771028E-10
  0.150000000000000E+00   0.261564049397836E-13   0.156701312426587E-13  -0.108921503424367E-09
