  Time                    Value
  0.000000000000000E+00   0.000000000000000E+00
  0.500000000000000E-01  -0.126146850375020E-01
  0.100000000000000E+00  -0.248443534609300E-01
  0.150000000000000E+00  -0.368424823143556E-01
