  Time                    Value
  0.000000000000000E+00   0.100000000000000E+01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.100000000000000E+01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.100000000000000E+01
  0.500000000000000E-01   0.995076672549580E+00  -0.178587376794223E-08  -0.136144023994277E-16   0.178587377356329E-08   0.995076672549551E+00   0.132042597886836E-16   0.215623299039550E-16  -0.200868693695953E-16   0.100999999999970E+01
  0.100000000000000E+00   0.990226523455911E+00  -0.264247011300943E-08  -0.128462795659852E-15   0.264247012177924E-08   0.990226523455912E+00   0.128633237754874E-15   0.229136282534250E-15  -0.228795099269119E-15   0.101999999999608E+01
  0.150000000000000E+00   0.985446945838097E+00  -0.347912038606073E-08  -0.128301858510019E-14   0.347912040299530E-08   0.985446945838097E+00   0.128381440112948E-14   0.242279959920900E-14  -0.242345766710046E-14   0.102999999997829E+01
