  Time                    Value
  0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
  0.500000000000000E-01  -0.349301121829469E-16  -0.299074111193402E-16  -0.496644104090664E-14
  0.100000000000000E+00  -0.900145172138758E-16  -0.552838136679923E-16   0.682874336788847E-13
  0.150000000000000E+00  -0.255092228155326E-15   0.416318486489466E-16   0.477406020654527E-12
